,tweet_id,timestamp,source,text,rating_numerator,rating_denominator,name,floofer,favorite_count,retweet_count,expanded_urls,age_group
342,800513324630806528,2016-11-21 01:37:04,Twitter for iPhone,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,11,10,Chef,None,14078.0,3305.0,https://twitter.com/dog_rates/status/800513324630806528/photo/1,
343,800388270626521089,2016-11-20 17:20:08,Twitter for iPhone,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,12,10,Doc,floofer,11947.0,3089.0,https://twitter.com/dog_rates/status/800388270626521089/photo/1,
344,800141422401830912,2016-11-20 00:59:15,Twitter for iPhone,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,13,10,Peaches,None,16399.0,2820.0,https://twitter.com/dog_rates/status/800141422401830912/photo/1,
345,799757965289017345,2016-11-18 23:35:32,Twitter for iPhone,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back https://t.co/OiH8PaOxB1,13,10,Sobe,None,9014.0,2376.0,https://twitter.com/dog_rates/status/799757965289017345/photo/1,doggo
346,799422933579902976,2016-11-18 01:24:14,Twitter for iPhone,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly https://t.co/bpLuQuxzHZ,12,10,Longfellow,None,8623.0,2107.0,https://twitter.com/dog_rates/status/799422933579902976/photo/1,
347,799297110730567681,2016-11-17 17:04:16,Twitter for iPhone,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf,11,10,Jeffrey,None,10625.0,3044.0,https://twitter.com/dog_rates/status/799297110730567681/photo/1,
348,799063482566066176,2016-11-17 01:35:54,Twitter for iPhone,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm,11,10,Mister,None,8672.0,2707.0,https://twitter.com/dog_rates/status/799063482566066176/photo/1,
349,798933969379225600,2016-11-16 17:01:16,Twitter for iPhone,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,12,10,Iroh,None,14108.0,4921.0,https://twitter.com/dog_rates/status/798933969379225600/photo/1,
350,798925684722855936,2016-11-16 16:28:21,Twitter for iPhone,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow https://t.co/8yvpacwBcu,11,10,Shadow,None,7980.0,1575.0,https://twitter.com/dog_rates/status/798925684722855936/photo/1,
351,798209839306514432,2016-11-14 17:03:50,Twitter for iPhone,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,13,10,Cooper,None,11127.0,2814.0,https://twitter.com/dog_rates/status/798209839306514432/photo/1,
352,797545162159308800,2016-11-12 21:02:38,Twitter for iPhone,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,12,10,Cassie,None,15546.0,5340.0,https://twitter.com/dog_rates/status/797545162159308800/photo/1,
353,797236660651966464,2016-11-12 00:36:46,Twitter for iPhone,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,12,10,Pancake,None,21410.0,7290.0,https://twitter.com/dog_rates/status/797236660651966464/photo/1,
354,796865951799083009,2016-11-11 00:03:42,Twitter for iPhone,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06,12,10,Tyr,None,8230.0,2091.0,https://twitter.com/dog_rates/status/796865951799083009/photo/1,
355,796759840936919040,2016-11-10 17:02:03,Twitter for iPhone,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,11,10,Romeo,None,12734.0,3358.0,https://twitter.com/dog_rates/status/796759840936919040/photo/1,
356,796387464403357696,2016-11-09 16:22:22,Twitter for iPhone,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well https://t.co/cVLUasbKA5,12,10,Snicku,None,11785.0,4581.0,https://twitter.com/dog_rates/status/796387464403357696/photo/1,
357,796149749086875649,2016-11-09 00:37:46,Twitter for iPhone,This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,11,10,Ruby,None,34691.0,15750.0,https://twitter.com/dog_rates/status/796149749086875649/photo/1,
358,796080075804475393,2016-11-08 20:00:55,Twitter for iPhone,This is Yogi. He's 98% floof. Snuggable af. 12/10 https://t.co/opoXKxmfFm,12,10,Yogi,None,9070.0,2551.0,https://twitter.com/dog_rates/status/796080075804475393/photo/1,
359,796031486298386433,2016-11-08 16:47:50,Twitter for iPhone,This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful https://t.co/PbgvuD0qIL,13,10,Daisy,None,11578.0,4047.0,https://twitter.com/dog_rates/status/796031486298386433/photo/1,
360,795400264262053889,2016-11-06 22:59:35,Twitter for iPhone,This is Brody. He's trying to make the same face as the football. 12/10 https://t.co/2H4MfOGlpQ,12,10,Brody,None,10828.0,3154.0,https://twitter.com/dog_rates/status/795400264262053889/photo/1,
361,795076730285391872,2016-11-06 01:33:58,Twitter for iPhone,This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E,11,10,Bailey,None,17403.0,5972.0,https://twitter.com/dog_rates/status/795076730285391872/photo/1,
362,794926597468000259,2016-11-05 15:37:24,Twitter for iPhone,This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop https://t.co/XRPvTPF0VH,12,10,Mack,None,11030.0,2534.0,https://twitter.com/dog_rates/status/794926597468000259/photo/1,
363,794332329137291264,2016-11-04 00:15:59,Twitter for iPhone,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,12,10,Nimbus,None,10259.0,2914.0,https://twitter.com/dog_rates/status/794332329137291264/photo/1,
364,794205286408003585,2016-11-03 15:51:10,Twitter for iPhone,This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss. 14/10 hero af https://t.co/trSjgY3h4g,14,10,Laika,None,9858.0,3639.0,https://twitter.com/dog_rates/status/794205286408003585/photo/1,pupper
365,793962221541933056,2016-11-02 23:45:19,Twitter for iPhone,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,12,10,Maximus,None,18044.0,5381.0,https://twitter.com/dog_rates/status/793962221541933056/photo/1,
366,793845145112371200,2016-11-02 16:00:06,Twitter for iPhone,This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,13,10,Clark,None,9869.0,2064.0,https://twitter.com/dog_rates/status/793845145112371200/photo/1,
367,793601777308463104,2016-11-01 23:53:02,Twitter for iPhone,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv,12,10,Dobby,None,8542.0,1799.0,https://twitter.com/dog_rates/status/793601777308463104/photo/1,
368,793500921481273345,2016-11-01 17:12:16,Twitter for iPhone,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN,12,10,Fiona,None,11470.0,2617.0,https://twitter.com/dog_rates/status/793500921481273345/photo/1,
369,793286476301799424,2016-11-01 03:00:09,Twitter for iPhone,This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,13,10,Moreton,None,26376.0,10120.0,https://twitter.com/dog_rates/status/793286476301799424/photo/1,
370,793271401113350145,2016-11-01 02:00:14,Twitter for iPhone,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af https://t.co/MgQSdfZGPN,12,10,Dave,None,9270.0,2599.0,https://twitter.com/dog_rates/status/793271401113350145/photo/1,
371,793241302385262592,2016-11-01 00:00:38,Twitter for iPhone,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,13,10,Tucker,None,11269.0,3606.0,https://twitter.com/dog_rates/status/793241302385262592/photo/1,
372,793226087023144960,2016-10-31 23:00:11,Twitter for iPhone,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj",11,10,Juno,None,10553.0,3144.0,https://twitter.com/dog_rates/status/793226087023144960/photo/1,
373,793210959003287553,2016-10-31 22:00:04,Twitter for iPhone,This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution https://t.co/etL8FHBrh8,10,10,Maude,None,9575.0,3096.0,https://twitter.com/dog_rates/status/793210959003287553/photo/1,
374,793195938047070209,2016-10-31 21:00:23,Twitter for iPhone,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY,12,10,Lily,None,16370.0,6185.0,https://twitter.com/dog_rates/status/793195938047070209/photo/1,puppo
375,793180763617361921,2016-10-31 20:00:05,Twitter for iPhone,This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,11,10,Newt,None,7422.0,2186.0,https://twitter.com/dog_rates/status/793180763617361921/photo/1,
376,793165685325201412,2016-10-31 19:00:10,Twitter for iPhone,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on https://t.co/IbzT7DJvBo,12,10,Benji,None,10082.0,3057.0,https://twitter.com/dog_rates/status/793165685325201412/photo/1,
377,793150605191548928,2016-10-31 18:00:14,Twitter for iPhone,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,11,10,Nida,None,6617.0,1874.0,https://twitter.com/dog_rates/status/793150605191548928/photo/1,
378,793120401413079041,2016-10-31 16:00:13,Twitter for iPhone,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",11,10,Robin,None,13615.0,4300.0,https://twitter.com/dog_rates/status/793120401413079041/photo/1,
379,792883833364439040,2016-10-31 00:20:11,Twitter for iPhone,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz,12,10,Bailey,None,12127.0,4699.0,https://twitter.com/dog_rates/status/792883833364439040/photo/1,
380,792773781206999040,2016-10-30 17:02:53,Twitter for iPhone,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,12,10,Monster,None,7870.0,1848.0,https://twitter.com/dog_rates/status/792773781206999040/photo/1,
381,792394556390137856,2016-10-29 15:55:58,Twitter for iPhone,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,12,10,BeBe,None,14423.0,4707.0,https://twitter.com/dog_rates/status/792394556390137856/photo/1,
382,792050063153438720,2016-10-28 17:07:05,Twitter for iPhone,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 https://t.co/S3f1SYylzu,11,10,Remus,None,7694.0,1979.0,https://twitter.com/dog_rates/status/792050063153438720/photo/1,
383,791406955684368384,2016-10-26 22:31:36,Twitter for iPhone,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc,12,10,Levi,None,14062.0,4518.0,https://twitter.com/dog_rates/status/791406955684368384/photo/1,
384,791312159183634433,2016-10-26 16:14:55,Twitter for iPhone,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK,12,10,Mabel,None,9421.0,2795.0,https://twitter.com/dog_rates/status/791312159183634433/photo/1,
385,790987426131050500,2016-10-25 18:44:32,Twitter for iPhone,This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr,12,10,Misty,None,10602.0,2350.0,https://twitter.com/dog_rates/status/790987426131050500/photo/1,
386,790946055508652032,2016-10-25 16:00:09,Twitter for iPhone,This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,12,10,Betty,None,17799.0,5153.0,https://twitter.com/dog_rates/status/790946055508652032/photo/1,puppo
387,790698755171364864,2016-10-24 23:37:28,Twitter for iPhone,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,12,10,Mosby,None,8776.0,2095.0,https://twitter.com/dog_rates/status/790698755171364864/photo/1,
388,790581949425475584,2016-10-24 15:53:19,Twitter for iPhone,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary https://t.co/Fd5WFDTMH4,11,10,Duke,None,22152.0,7891.0,https://twitter.com/dog_rates/status/790581949425475584/photo/1,
389,790337589677002753,2016-10-23 23:42:19,Twitter for iPhone,Meet Maggie. She can hear your cells divide. 12/10 can also probably fly https://t.co/ovE2hqXryV,12,10,Maggie,None,8376.0,2052.0,https://twitter.com/dog_rates/status/790337589677002753/photo/1,
390,790277117346975746,2016-10-23 19:42:02,Twitter for iPhone,This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,11,10,Bruce,None,13437.0,3496.0,https://twitter.com/dog_rates/status/790277117346975746/photo/1,
391,789986466051088384,2016-10-23 00:27:05,Twitter for iPhone,This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v,12,10,Happy,None,9911.0,2545.0,https://twitter.com/dog_rates/status/789986466051088384/photo/1,
392,789903600034189313,2016-10-22 18:57:48,Vine - Make a Scene,This is Ralphy. His dreams were just shattered. Poor pupper. 13/10 it'll be ok Ralphy https://t.co/P0kSN6rT6H,13,10,Ralphy,None,11138.0,4529.0,,pupper
393,789628658055020548,2016-10-22 00:45:17,Twitter for iPhone,This is Eli. He can fly. 13/10 magical af https://t.co/huPSJJ7FDI,13,10,Eli,None,8050.0,1956.0,https://twitter.com/dog_rates/status/789628658055020548/photo/1,
394,789599242079838210,2016-10-21 22:48:24,Twitter for iPhone,This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af https://t.co/0R4meWXFOx,12,10,Brownie,None,7243.0,2126.0,https://twitter.com/dog_rates/status/789599242079838210/photo/1,
395,789530877013393408,2016-10-21 18:16:44,Twitter for iPhone,This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,12,10,Rizzy,None,12606.0,3700.0,https://twitter.com/dog_rates/status/789530877013393408/photo/1,
396,789268448748703744,2016-10-21 00:53:56,Twitter for iPhone,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,10,10,Stella,None,9768.0,2828.0,https://twitter.com/dog_rates/status/789268448748703744/photo/1,
397,789137962068021249,2016-10-20 16:15:26,Twitter for iPhone,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet https://t.co/2jwxxtNzoN,12,10,Bo,None,10390.0,3067.0,https://twitter.com/dog_rates/status/789137962068021249/photo/1,
398,788908386943430656,2016-10-20 01:03:11,Twitter for iPhone,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af https://t.co/3BXh073tDm",11,10,Lucy,None,29362.0,13590.0,https://twitter.com/dog_rates/status/788908386943430656/photo/1,
399,788765914992902144,2016-10-19 15:37:03,Twitter for iPhone,This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,12,10,Butter,None,29387.0,11303.0,https://twitter.com/dog_rates/status/788765914992902144/photo/1,
400,788412144018661376,2016-10-18 16:11:17,Twitter for iPhone,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S,11,10,Dexter,None,16700.0,5814.0,https://twitter.com/dog_rates/status/788412144018661376/photo/1,
401,788150585577050112,2016-10-17 22:51:57,Twitter for iPhone,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,13,10,Leo,None,6589.0,1430.0,https://twitter.com/dog_rates/status/788150585577050112/photo/1,
402,787810552592695296,2016-10-17 00:20:47,Twitter for iPhone,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,11,10,Frank,None,9296.0,3354.0,https://twitter.com/dog_rates/status/787810552592695296/photo/1,
403,787717603741622272,2016-10-16 18:11:26,Twitter for iPhone,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,13,10,Tonks,None,10937.0,3052.0,https://twitter.com/dog_rates/status/787717603741622272/photo/1,puppo
404,787397959788929025,2016-10-15 21:01:17,Twitter for iPhone,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3,11,10,Moose,None,11617.0,3109.0,https://twitter.com/dog_rates/status/787397959788929025/photo/1,
405,787322443945877504,2016-10-15 16:01:13,Twitter for iPhone,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp,10,10,Lincoln,None,8348.0,1913.0,https://twitter.com/dog_rates/status/787322443945877504/photo/1,
406,786963064373534720,2016-10-14 16:13:10,Twitter for iPhone,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,12,10,Rory,None,28469.0,8757.0,https://twitter.com/dog_rates/status/786963064373534720/photo/1,
407,786709082849828864,2016-10-13 23:23:56,Twitter for iPhone,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wuqaPS",75,10,Logan,None,19467.0,6675.0,https://twitter.com/dog_rates/status/786709082849828864/photo/1,
408,786595970293370880,2016-10-13 15:54:28,Twitter for iPhone,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,11,10,Dale,None,10079.0,3398.0,https://twitter.com/dog_rates/status/786595970293370880/photo/1,
409,786363235746385920,2016-10-13 00:29:39,Twitter for iPhone,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,13,10,Rizzo,None,11673.0,3842.0,https://twitter.com/dog_rates/status/786363235746385920/photo/1,doggo
410,786286427768250368,2016-10-12 19:24:27,Vine - Make a Scene,This is Arnie. He's afraid of his own bark. 12/10 would comfort https://t.co/ObT2tSxXit,12,10,Arnie,None,8521.0,3137.0,,
411,786233965241827333,2016-10-12 15:55:59,Twitter for iPhone,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution https://t.co/78c9W8kLFh,11,10,Mattie,None,16381.0,5236.0,https://twitter.com/dog_rates/status/786233965241827333/photo/1,
412,785927819176054784,2016-10-11 19:39:28,Twitter for iPhone,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop https://t.co/lntsj7Fc4Y,12,10,Lucy,None,12152.0,3468.0,https://twitter.com/dog_rates/status/785927819176054784/photo/1,
413,785872687017132033,2016-10-11 16:00:24,Twitter for iPhone,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his https://t.co/1j9kLGb4wV,12,10,Rusty,None,7147.0,2001.0,https://twitter.com/dog_rates/status/785872687017132033/video/1,
414,785639753186217984,2016-10-11 00:34:48,Twitter for iPhone,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 10/10 would pet cautiously https://t.co/f2wmLZTPHd,10,10,Pinot,None,8350.0,2428.0,https://twitter.com/dog_rates/status/785639753186217984/photo/1,doggo
415,785533386513321988,2016-10-10 17:32:08,Twitter for iPhone,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af https://t.co/h4jhlH4EyG,11,10,Dallas,None,9742.0,2192.0,https://twitter.com/dog_rates/status/785533386513321988/photo/1,
416,785264754247995392,2016-10-09 23:44:41,Twitter for iPhone,This is Doc. He requested to be carried around like that. 12/10 anything for Doc https://t.co/mWYACm4qnx,12,10,Doc,None,7764.0,1791.0,https://twitter.com/dog_rates/status/785264754247995392/photo/1,
417,785170936622350336,2016-10-09 17:31:53,Twitter for iPhone,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10 https://t.co/cubFg7F4qQ,11,10,Hero,None,12936.0,5329.0,https://twitter.com/dog_rates/status/785170936622350336/photo/1,
418,784826020293709826,2016-10-08 18:41:19,Twitter for iPhone,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft https://t.co/AsykOwMrXQ,13,10,Rusty,None,10840.0,3539.0,https://twitter.com/dog_rates/status/784826020293709826/photo/1,
419,784517518371221505,2016-10-07 22:15:26,Twitter for iPhone,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day https://t.co/p6fgYe2dB6,11,10,Frankie,None,9578.0,2778.0,https://twitter.com/dog_rates/status/784517518371221505/photo/1,
420,784431430411685888,2016-10-07 16:33:21,Twitter for iPhone,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,12,10,Stormy,None,6082.0,1403.0,https://twitter.com/dog_rates/status/784431430411685888/photo/1,
421,784183165795655680,2016-10-07 00:06:50,Vine - Make a Scene,This is Reginald. He's one magical puppo. Aerodynamic af. 12/10 would catch https://t.co/t0cEeRbcXJ,12,10,Reginald,None,21512.0,8826.0,,puppo
422,784057939640352768,2016-10-06 15:49:14,Vine - Make a Scene,This is Balto. He's very content. Legendary tongue slippage. 12/10 would pet forever https://t.co/T7Jr4Gw4sC,12,10,Balto,None,31958.0,12200.0,,
423,783839966405230592,2016-10-06 01:23:05,Twitter for iPhone,This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10 https://t.co/8TCQcsZCZ8,13,10,Riley,None,32124.0,11823.0,https://twitter.com/dog_rates/status/783839966405230592/photo/1,
424,783821107061198850,2016-10-06 00:08:09,Twitter for iPhone,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af https://t.co/STcPjiNAHp,12,10,Mairi,None,7856.0,2142.0,https://twitter.com/dog_rates/status/783821107061198850/photo/1,
425,783695101801398276,2016-10-05 15:47:27,Twitter for iPhone,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free https://t.co/kCRKlFg4AY,12,10,Loomis,None,11166.0,3527.0,https://twitter.com/dog_rates/status/783695101801398276/photo/1,
426,783466772167098368,2016-10-05 00:40:09,Twitter for iPhone,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet https://t.co/s8W8Del9HQ,11,10,Finn,None,9026.0,2465.0,https://twitter.com/dog_rates/status/783466772167098368/photo/1,
427,783391753726550016,2016-10-04 19:42:03,Twitter for iPhone,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,13,10,Godi,None,18017.0,6024.0,https://twitter.com/dog_rates/status/783391753726550016/photo/1,
428,783334639985389568,2016-10-04 15:55:06,Twitter for iPhone,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,12,10,Dave,None,31228.0,12817.0,https://twitter.com/dog_rates/status/783334639985389568/photo/1,
429,783085703974514689,2016-10-03 23:25:55,Twitter for iPhone,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats https://t.co/IsqyvbjFgM,11,10,Earl,None,8689.0,2430.0,https://twitter.com/dog_rates/status/783085703974514689/photo/1,
430,782969140009107456,2016-10-03 15:42:44,Twitter for iPhone,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX,12,10,Cali,None,25762.0,8043.0,https://twitter.com/dog_rates/status/782969140009107456/photo/1,
431,782747134529531904,2016-10-03 01:00:34,Twitter for iPhone,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,11,10,Deacon,None,7972.0,1523.0,https://twitter.com/dog_rates/status/782747134529531904/photo/1,doggo
432,782722598790725632,2016-10-02 23:23:04,Twitter for iPhone,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",10,10,Penny,None,18463.0,5904.0,https://twitter.com/dog_rates/status/782722598790725632/photo/1,
433,782598640137187329,2016-10-02 15:10:30,Twitter for iPhone,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 https://t.co/BIUchFwHqn,11,10,Timmy,None,8297.0,2047.0,https://twitter.com/dog_rates/status/782598640137187329/photo/1,
434,782305867769217024,2016-10-01 19:47:08,Twitter for iPhone,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,12,10,Sampson,None,17797.0,6096.0,https://twitter.com/dog_rates/status/782305867769217024/photo/1,doggo
435,781955203444699136,2016-09-30 20:33:43,Twitter for iPhone,This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug delicately https://t.co/FjEsk7A1JV,11,10,Chipson,None,11868.0,3678.0,https://twitter.com/dog_rates/status/781955203444699136/photo/1,
436,781655249211752448,2016-09-30 00:41:48,Vine - Make a Scene,This is Combo. The daily struggles of being a doggo have finally caught up with him. 11/10 https://t.co/LOKrNo0OM7,11,10,Combo,None,4273.0,1227.0,,doggo
437,781251288990355457,2016-09-28 21:56:36,Twitter for iPhone,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well https://t.co/xIYsa6LPA4,11,10,Oakley,None,9007.0,2294.0,https://twitter.com/dog_rates/status/781251288990355457/photo/1,
438,780858289093574656,2016-09-27 19:54:58,Twitter for iPhone,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first https://t.co/YElO4hvXI6",10,10,Dash,None,7681.0,2186.0,https://twitter.com/dog_rates/status/780858289093574656/photo/1,
439,780800785462489090,2016-09-27 16:06:28,Twitter for iPhone,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet https://t.co/KQzSR8eCsw,11,10,Koda,None,5874.0,1415.0,https://twitter.com/dog_rates/status/780800785462489090/photo/1,
440,780601303617732608,2016-09-27 02:53:48,Twitter for iPhone,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,12,10,Hercules,None,12900.0,3637.0,https://twitter.com/dog_rates/status/780601303617732608/photo/1,
441,780459368902959104,2016-09-26 17:29:48,Twitter for iPhone,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm",11,10,Bear,None,5642.0,1168.0,https://twitter.com/dog_rates/status/780459368902959104/photo/1,
442,779834332596887552,2016-09-25 00:06:08,Twitter for iPhone,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,11,10,Scout,None,20260.0,7752.0,https://twitter.com/dog_rates/status/779834332596887552/photo/1,
443,779123168116150273,2016-09-23 01:00:13,Twitter for iPhone,This is Reggie. He hugs everyone he meets. 12/10 keep spreading the love Reggie https://t.co/uMfhduaate,12,10,Reggie,None,12585.0,3975.0,https://twitter.com/dog_rates/status/779123168116150273/photo/1,
